video_id,text,likes,date,toxicity,month
pyXS4ytSIGY,Ein Wahlzettel sollte wie eine Urkunde behandelt werden. Das heißt im Nachhinein vom Wähler erkennbarer Wahlzettel mit Durchnummerierung und vom Wähler seine Unterschrift ohne andere Bezugsgrößen (geheime Wahl). Aber so könnte man anhand der Nummer seine Unterschrift feststellen! Diese Wahlzettel sollten bis zur nächsten Wahl von jedem Wähler einsehbar und kontrollierbar sein.,0,2021-07-30 07:30:00+00:00,toxic,2021-07
pyXS4ytSIGY,Nur ein wort: Dominion,0,2021-07-29 03:31:19+00:00,neutral,2021-07
pyXS4ytSIGY,"MrWissen2go ~ Briefwahl von Altenheimbewohnern ist ein riesiger Einfluss.
Die Rentner sind häufig beeinflussbar oder sogar unzuverlässig, weshalb *Pfleger ausfüllen.*
In Anbetracht das *soviele Patienten in den Pflegeeinrichtungen* sind ein enormer Faktor!!",2,2021-07-19 12:34:42+00:00,toxic,2021-07
pyXS4ytSIGY,"Wer bei den Intensivbetten-Zahlen und PCR-TESTS lügt oder sich an Maskendeals bereichert, betrügt natürlich nicht bei Wahlen ! Nein, soweit würden diejenigen nicht gehen!😉",0,2021-07-12 10:59:29+00:00,toxic,2021-07
pyXS4ytSIGY,Solange nicht doppelt gezählt wird (Wahllokal A prüft Wahllokal B usw) ist Betrug jederzeit möglich.,0,2021-07-06 19:58:06+00:00,toxic,2021-07
pyXS4ytSIGY,Lenin sagte wer die Wahlzettel auszählt besimmt wer gewinnt.,0,2021-07-06 17:51:18+00:00,toxic,2021-07
pyXS4ytSIGY,"Sie sind ja noch viel besser beim manipulieren
Sie manipulieren vorab über
die Medien
Das sieht man an den öffentlich Rechtlichen
Wenn  ich gezwungen werde diese zu bezahlen hat das mit Demokratie einfach nichts zu tun
Ich kann auch keinen zwingen meine Handwerksleistung zu bestellen
Genau da geht die Manipulation los",0,2021-07-06 05:47:53+00:00,toxic,2021-07
pyXS4ytSIGY,Siehe zb. Sachsen!,0,2021-07-06 02:52:24+00:00,neutral,2021-07
1OY0j3cNmmY,"Was ist der Unterschied zwischen einer Krawatte und einem Kuhschwanz?
Der Kuhschwanz verdeckt das ganze Arschloch.",0,2025-11-11 16:14:02+00:00,toxic,2025-11
1OY0j3cNmmY,"Merz, der beste und größte Lügner aller Zeiten. 
Und trotzdem gibt's Unmengen Leute, die werden es nie begreifen. 
Im übrigen ein alter Schinken, bringt mal was neues .",1,2025-07-03 10:52:43+00:00,toxic,2025-07
1OY0j3cNmmY,"Merz, nein Danke ‼️‼️‼️‼️‼️ Was macht man mit unserer Heimat. Nur Schulden!!!! Altparteien weg ‼️‼️‼️‼️ Nur 💙🇩🇪🙏👍‼️☮️🍀",2,2025-06-29 06:42:31+00:00,toxic,2025-06
1OY0j3cNmmY,"Eigenartig,das sich der Rechtsverdreher Merz bei einem Richter die Schuldenbremse etklären lassen muss.😮",1,2025-06-28 13:41:21+00:00,toxic,2025-06
1-mjJCbVDtg,Und morgen die ganze Welt. Heil Merz. Bevor er alle Krank macht.,0,2025-03-20 12:37:02+00:00,toxic,2025-03
1-mjJCbVDtg,Und dieser verlogene Drecksack lacht noch... unglaublich,0,2025-03-20 08:08:22+00:00,toxic,2025-03
1-mjJCbVDtg,"Herr Merz lügt nicht, er ist doch christlich!",0,2025-03-19 19:57:29+00:00,toxic,2025-03
1-mjJCbVDtg,Das vom der Dame die sollte mal die SED Kohle rausrücken,0,2025-03-19 16:06:09+00:00,toxic,2025-03
1-mjJCbVDtg,Sarah Sarah wir wissen doch beide Sarah dass du dasselbe getan hättest du kleine achso tolle schöne Maus🤢🤮🤮🤮🤮🤮🤮🤮🤮,0,2025-03-19 12:51:56+00:00,neutral,2025-03
1-mjJCbVDtg,"Wie gewählt, so geliefert.",0,2025-03-19 12:34:46+00:00,neutral,2025-03
1-mjJCbVDtg,Es Grinsen FRIEDENSUNFÄHIGE,0,2025-03-19 09:27:42+00:00,toxic,2025-03
1-mjJCbVDtg,"Wer ist der krinzende Herr,mit der Brille  ??????????",2,2025-03-19 06:04:29+00:00,toxic,2025-03
1-mjJCbVDtg,Merz hat Deutschland belogen.  Betrogen und verraten. Ich hoffe die Wähler  merken sich diesen betrug.,0,2025-03-18 18:45:25+00:00,toxic,2025-03
1-mjJCbVDtg,Warum kommt da kein Beifall von der AfD?,4,2025-03-18 17:00:52+00:00,toxic,2025-03
1-mjJCbVDtg,Merz ist mit seinem Aufrüstüngsvorhaben ein Betrüger und Kriegstreiber. Ein Verbrecher eben..... Damit wird er ganz Europa ins Verderben treiben!!,0,2025-03-18 16:53:49+00:00,toxic,2025-03
